frame_count,ssim_top,ssim_bottom,ssim_overall,histogram_similarity
8929,0.9296892285346985,0.8603118658065796,0.9211589097976685,0.9947274819860927
8930,0.9403107762336731,0.8652347326278687,0.9192807078361511,0.9983183333407167
8931,0.9610157012939453,0.8877161145210266,0.9232698082923889,0.9989903303217919
8932,0.9742931127548218,0.8953233957290649,0.9244174361228943,0.9958641489695444
8933,0.9761952757835388,0.8970880508422852,0.9240944981575012,0.9952066801278038
8934,0.9656459093093872,0.8864291906356812,0.9264687895774841,0.9940549722759482
8935,0.7745224237442017,0.6361683011054993,0.6924676895141602,0.7177341042913044
8936,0.8629676699638367,0.7477700710296631,0.7888558506965637,0.9999319410364765
8937,0.8719615340232849,0.7453957796096802,0.7895802855491638,0.9998676299188809
8938,0.8679524064064026,0.7558445930480957,0.78782057762146,0.9998980819058035
8939,0.8746656179428101,0.8048011660575867,0.8183709383010864,0.9999218135582506
8940,0.8976097702980042,0.8531468510627747,0.8342538475990295,0.9999543374909938
8941,0.8096740245819092,0.8216158151626587,0.7908891439437866,0.9999442028838479
8942,0.7678565979003906,0.7795947194099426,0.7598713040351868,0.999950944499822
8943,0.7649479508399963,0.761141300201416,0.754393458366394,0.9999270427923399
8944,0.7984390258789062,0.7554270029067993,0.7709713578224182,0.9998880929631797
8945,0.8115788698196411,0.7711830735206604,0.7852091789245605,0.9999087327575404
8946,0.8482149839401245,0.8429626822471619,0.8408557772636414,0.9999246938349606
8947,0.9279026985168457,0.8968995809555054,0.9028353095054626,0.9999465817083898
8948,0.9530776739120483,0.8331446051597595,0.8591616153717041,0.9999420122263836
8949,0.870827853679657,0.7671823501586914,0.7894154787063599,0.9999342644684635
8950,0.8540278077125549,0.7560036778450012,0.7811657190322876,0.9999530437393844
8951,0.9018887281417847,0.7969885468482971,0.8159467577934265,0.9999637175046556
8952,0.9792616367340088,0.8184256553649902,0.8471379280090332,0.9999617679863104
8953,0.8859169483184814,0.8101367354393005,0.824971079826355,0.9998921524519864
8954,0.8548558354377747,0.8222864866256714,0.8209186792373657,0.9997703347935091
8955,0.8119334578514099,0.8450321555137634,0.8031786680221558,0.9996467317845817
8956,0.8037609457969666,0.8033813834190369,0.7958707213401794,0.9995109057430172
8957,0.8019235730171204,0.8780402541160583,0.8004297018051147,0.9997781501406733
8958,0.7833362221717834,0.8709574341773987,0.7914940118789673,0.9999008774805127
8959,0.7913625836372375,0.8791154623031616,0.7956738471984863,0.9998657214652011
8960,0.8022769093513489,0.8723153471946716,0.7948189377784729,0.9998878814916634
8961,0.8074285387992859,0.8772653937339783,0.8069902658462524,0.9999091357127947
8962,0.8064292669296265,0.8745887875556946,0.8079954981803894,0.9999025607998651
8963,0.811721682548523,0.8662896156311035,0.8026275634765625,0.9999369152325764
8964,0.8242751955986023,0.8726561069488525,0.8124648332595825,0.9999030614960494
8965,0.8386546969413757,0.8905249238014221,0.835121214389801,0.9998996780245066
8966,0.8576248288154602,0.9074384570121765,0.861578643321991,0.9998348465741829
8967,0.8660141825675964,0.8900151252746582,0.8684027791023254,0.9996152279440578
8968,0.8807371854782104,0.9034231901168823,0.8881088495254517,0.9997887317430416
8969,0.8991101384162903,0.93570876121521,0.9132760763168335,0.9999533806111396
8970,0.9211887121200562,0.9376839399337769,0.9182735681533813,0.9999420168053638
8971,0.916225790977478,0.9452787637710571,0.912141740322113,0.9999388622242621
8972,0.9097242951393127,0.9504463076591492,0.9081180095672607,0.9999416844907819
8973,0.8774073719978333,0.9450684785842896,0.8893852829933167,0.9999156570936888
8974,0.8472746014595032,0.9118058681488037,0.8595386147499084,0.9999707326959932
8975,0.8317917585372925,0.8940778374671936,0.8321242332458496,0.9999514579744466
8976,0.8059250116348267,0.846758246421814,0.8033725023269653,0.9999252793074693
8977,0.79024338722229,0.8149468302726746,0.7815219759941101,0.9999332187871663
8978,0.7885197401046753,0.8011115789413452,0.7710430026054382,0.9998990260717797
8979,0.7881604433059692,0.7964892387390137,0.7651824355125427,0.9999233199282582
8980,0.7874235510826111,0.7933226227760315,0.768294095993042,0.9999010709385239
8981,0.7970827221870422,0.7962048649787903,0.7710350155830383,0.9998981242554681
8982,0.8072576522827148,0.8007465600967407,0.7750330567359924,0.9999272203016523
8983,0.8118846416473389,0.8064368963241577,0.7782843708992004,0.9999722808085547
8984,0.832928478717804,0.8120584487915039,0.7823497653007507,0.9999514333310131
8985,0.8547601699829102,0.8261628746986389,0.8029793500900269,0.9999704279000812
8986,0.9126409888267517,0.8523992300033569,0.8460996150970459,0.9999748778539822
8987,0.9686980247497559,0.8854209184646606,0.8862501382827759,0.9999780851316823
8988,0.9675071835517883,0.9168802499771118,0.9118883609771729,0.9999745150035111
8989,0.9736917614936829,0.980273962020874,0.9544363617897034,0.9999476455032588
8990,0.9410644769668579,0.9308638572692871,0.9087390899658203,0.9999337902007104
8991,0.8128305673599243,0.7923828363418579,0.7767989039421082,0.9999464552409303
8992,0.7876608371734619,0.7798205614089966,0.7679703831672668,0.9999631066267344
8993,0.7880410552024841,0.773635745048523,0.7619433403015137,0.9999846976432065
8994,0.7798040509223938,0.7734543085098267,0.7568516135215759,0.999964135994607
8995,0.7840948104858398,0.7758436799049377,0.7547827363014221,0.9999659247539058
8996,0.8034086227416992,0.7813082337379456,0.7563772201538086,0.9999785459652941
8997,0.830881655216217,0.7870530486106873,0.7620799541473389,0.9999807892767691
8998,0.8436939120292664,0.7862433791160583,0.7706878185272217,0.9999912223839961
8999,0.8274282813072205,0.7864078879356384,0.7684541344642639,0.9999600005865956
9000,0.8335621953010559,0.7982340455055237,0.7742031216621399,0.9999668016774699
9001,0.8317802548408508,0.7991323471069336,0.7666061520576477,0.9999595988510482
9002,0.8479617238044739,0.8018171787261963,0.7700040936470032,0.999964195026436
9003,0.8399593234062195,0.8085330128669739,0.7765806317329407,0.9999677621635558
9004,0.8236271142959595,0.8206689357757568,0.7860572934150696,0.9999238137529896
9005,0.7808478474617004,0.8116509318351746,0.7682295441627502,0.999942289787775
9006,0.7992647290229797,0.804413378238678,0.7801195979118347,0.9999169488825157
9007,0.7310922145843506,0.5744196176528931,0.6206822395324707,0.7970416143741448
9008,0.921635091304779,0.8051579594612122,0.8673139810562134,0.9981279128989347
9009,0.9271869659423828,0.8137186765670776,0.8750815987586975,0.9985859974606143
9010,0.9359313249588013,0.8304507732391357,0.8807868957519531,0.9994938698101437
9011,0.9328975677490234,0.8552558422088623,0.8871123194694519,0.9993529993687731
9012,0.9302269816398621,0.8601550459861755,0.8826084136962891,0.999359664020748
9013,0.9393947124481201,0.8311746716499329,0.8807110786437988,0.9990964541767596
9014,0.9418807029724121,0.8197848796844482,0.8808991312980652,0.999162148624916
9015,0.9329923987388611,0.838034987449646,0.8772563338279724,0.9987849597327215
9016,0.9269773364067078,0.8373270034790039,0.8658941984176636,0.9993514452220522
9017,0.923416256904602,0.8358641266822815,0.8664447069168091,0.9992901059122501
9018,0.9240245223045349,0.8276990652084351,0.868196964263916,0.999214099365512
9019,0.9305111169815063,0.8033189177513123,0.8757696747779846,0.9997089251198219
9020,0.9259966611862183,0.8128560781478882,0.8789343237876892,0.9998135653877127
9021,0.9181999564170837,0.7431811690330505,0.8593500256538391,0.9995732451840758
9022,0.9150689244270325,0.7024272084236145,0.8500640392303467,0.9989100076156081
9023,0.919337272644043,0.8535249829292297,0.8761529326438904,0.9996154352900223
9024,0.9212775826454163,0.8429818153381348,0.8748221397399902,0.999551463660114
9025,0.926658570766449,0.8620367050170898,0.8788946866989136,0.9995492230081131
9026,0.9274508953094482,0.8730863928794861,0.8784847855567932,0.9993657444351605
9027,0.9212210774421692,0.8298753499984741,0.8649179935455322,0.9981884624368083
9028,0.9249943494796753,0.7711526155471802,0.8509288430213928,0.9983435207563265
9029,0.9123932719230652,0.7395076751708984,0.8438148498535156,0.9958023555587291
9030,0.8844550251960754,0.7465975284576416,0.8468980193138123,0.9802650394824992
9031,0.8625359535217285,0.7972075939178467,0.8583729863166809,0.9933192575110237
9032,0.8039345741271973,0.8419893383979797,0.8683878183364868,0.9927921966031459
9033,0.778452455997467,0.9083182215690613,0.8733147382736206,0.9841805351149016
9034,0.7047020792961121,0.9006968140602112,0.8614556789398193,0.9822347715695976
9035,0.7719074487686157,0.9013831615447998,0.7967156767845154,0.950857559933858
9036,0.7941381931304932,0.9164717793464661,0.7806482911109924,0.9731320767908482
9037,0.8659536838531494,0.8770284652709961,0.7879750728607178,0.9757771730949907
9038,0.8496149778366089,0.9206984043121338,0.8144578337669373,0.9882205726705781
9039,0.7090015411376953,0.9306952953338623,0.8280789256095886,0.9925972489398316
9040,0.6920301914215088,0.9687544703483582,0.8103691339492798,0.9880596477136565
9041,0.7942287921905518,0.9751958847045898,0.8010302782058716,0.989386970985827
9042,0.8075775504112244,0.9574140906333923,0.8035722970962524,0.9947870134157037
9043,0.6994722485542297,0.9508354067802429,0.8036818504333496,0.9954847701158631
9044,0.6878833174705505,0.9341979622840881,0.7957562208175659,0.996952903375246
9045,0.7144845128059387,0.8948546648025513,0.8110681772232056,0.9976073449310812
9046,0.7184407711029053,0.8539112210273743,0.8138073682785034,0.9969440571536332
9047,0.7217128872871399,0.8053324818611145,0.8205105662345886,0.9968878318467176
9048,0.7240282893180847,0.7867076992988586,0.8251618146896362,0.9976219059293403
9049,0.7504079341888428,0.8034793138504028,0.838610053062439,0.9981708383063688
9050,0.7639607787132263,0.8170735239982605,0.8488184213638306,0.9986801807637966
9051,0.756126880645752,0.8353910446166992,0.8533757925033569,0.999023731724179
9052,0.7672704458236694,0.8684500455856323,0.8660566806793213,0.9997432075154378
9053,0.7793893814086914,0.8838286399841309,0.877351701259613,0.9999095568942401
9054,0.7832496762275696,0.8836187124252319,0.8819734454154968,0.9998767338694667
9055,0.7790955305099487,0.8762850761413574,0.8805806636810303,0.9997210129230796
9056,0.7800183892250061,0.8722236752510071,0.8767450451850891,0.9995728854083332
9057,0.7843655347824097,0.8715723752975464,0.8771709203720093,0.9994951281319837
9058,0.8011419177055359,0.8767800331115723,0.8856846690177917,0.9997192327318161
9059,0.8187252283096313,0.8842443823814392,0.8953810930252075,0.9996701210114861
9060,0.8283361792564392,0.8879327178001404,0.8991366028785706,0.999614666016532
9061,0.8370929956436157,0.8952158093452454,0.902938187122345,0.9999370995171444
9062,0.8568663597106934,0.9043179750442505,0.9126092195510864,0.9987015013953293
9063,0.8768364191055298,0.9283035397529602,0.9264643788337708,0.9999672366214608
9064,0.8818790316581726,0.9391670227050781,0.9327905178070068,0.9999814136569949
9065,0.8839330077171326,0.9336451888084412,0.927815318107605,0.9999589499742526
9066,0.8849031925201416,0.9290221333503723,0.9227600693702698,0.9999653371490097
9067,0.8739010095596313,0.9138988852500916,0.9186362624168396,0.9998500593114321
9068,0.8771381974220276,0.9212216734886169,0.9206212759017944,0.999949567061019
9069,0.8674096465110779,0.9167986512184143,0.9120061993598938,0.9999669217701797
9070,0.8697153329849243,0.9437160491943359,0.916386604309082,0.9999710109431295
9071,0.8628979921340942,0.9451637268066406,0.9127785563468933,0.9990314024468347
9072,0.43515002727508545,0.529577374458313,0.5445040464401245,0.644383016116689
9073,0.948176920413971,0.8750112056732178,0.8813291788101196,0.9999764645574145
9074,0.9484810829162598,0.8957541584968567,0.8924328684806824,0.9999825763192632
9075,0.9490877985954285,0.909487247467041,0.9041038751602173,0.9999971596055908
9076,0.9326748251914978,0.8782628774642944,0.8689920902252197,0.9999839880271124
9077,0.9257028102874756,0.8788163661956787,0.8648459911346436,0.9999921728723984
9078,0.9492748379707336,0.9051926732063293,0.89935702085495,0.9999845155898838
9079,0.9622285962104797,0.9280322194099426,0.9317750334739685,0.9999883756760206
9080,0.9814504981040955,0.9880388975143433,0.9835628271102905,0.9999960998504784
9081,0.9823457598686218,0.974609911441803,0.9720955491065979,0.9999949997683251
9082,0.9750460982322693,0.9268138408660889,0.9359449744224548,0.99999261708222
9083,0.974755048751831,0.9464038610458374,0.9468027353286743,0.9999941541390016
9084,0.9685061573982239,0.9265229105949402,0.9295960664749146,0.9999968144973119
9085,0.964015781879425,0.9256197214126587,0.9291307330131531,0.9999920494116137
9086,0.9602053761482239,0.7553370594978333,0.8947593569755554,0.998360612476725
9087,0.9507358074188232,0.7770329117774963,0.8920244574546814,0.9992912181091071
9088,0.9691723585128784,0.9432422518730164,0.9466007947921753,0.9999952197002782
9089,0.9868252277374268,0.9817836284637451,0.9732731580734253,0.9999263975516455
9090,0.9814838767051697,0.9652112126350403,0.955359935760498,0.9999877395057523
9091,0.977448046207428,0.9642012119293213,0.9609035849571228,0.9999905017097539
9092,0.9770628809928894,0.9555342793464661,0.9385014176368713,0.9999870240159401
9093,0.9711915850639343,0.9729940295219421,0.953305184841156,0.9999926839620579
9094,0.9555299282073975,0.9374880790710449,0.8966234922409058,0.9945529879724027
9095,0.9348681569099426,0.8824760913848877,0.8473634123802185,0.9821238746320026
9096,0.9168351292610168,0.8549497723579407,0.8163325786590576,0.9818230268681044
9097,0.8628644943237305,0.829174280166626,0.7923862338066101,0.9834564074051806
9098,0.8795205950737,0.8070839047431946,0.7787039279937744,0.9857972018719927
9099,0.9110606908798218,0.8144551515579224,0.785158097743988,0.9951025732148866
9100,0.9160519242286682,0.824134349822998,0.785798966884613,0.9917160456322016
9101,0.8420397639274597,0.8391068577766418,0.7890767455101013,0.9965685566776512
9102,0.7529093027114868,0.8484579920768738,0.7912796139717102,0.9970943108062995
9103,0.7535886168479919,0.8157281279563904,0.7730765342712402,0.9962035522635262
9104,0.7915341854095459,0.7905898094177246,0.7360243201255798,0.993282938126514
9105,0.7731202840805054,0.7838150262832642,0.747535765171051,0.9971283372202648
9106,0.7988895773887634,0.7935785055160522,0.7687940001487732,0.9989018287656951
9107,0.8676661849021912,0.8275119662284851,0.7892583608627319,0.9993286381356334
9108,0.9020714163780212,0.8300884366035461,0.7700915336608887,0.9990855889796249
9109,0.8789212107658386,0.8022032380104065,0.7758362889289856,0.9988154103175184
9110,0.8792679905891418,0.7946904897689819,0.7606445550918579,0.9989968892734262
9111,0.8792635202407837,0.7712632417678833,0.7896217703819275,0.9983562810430353
9112,0.7843543291091919,0.744762659072876,0.8032410144805908,0.9979112046180783
9113,0.7564000487327576,0.7891867756843567,0.824740469455719,0.9992350038414488
9114,0.7489243149757385,0.8031826615333557,0.8091456890106201,0.9998075876513122
9115,0.7772295475006104,0.8154045343399048,0.7918481230735779,0.9998119145468247
9116,0.8029413819313049,0.8332275748252869,0.7832598090171814,0.999269027005364
9117,0.821121871471405,0.8439971208572388,0.7787420153617859,0.9986382566613314
9118,0.8602012991905212,0.8511641621589661,0.7871142029762268,0.9994587009228991
9119,0.8939201235771179,0.8667168617248535,0.8006510138511658,0.9994455102532378
9120,0.8975892066955566,0.8878263831138611,0.8040556311607361,0.9978900376281006
9121,0.9024323225021362,0.8957897424697876,0.8132529854774475,0.9975241445931904
9122,0.9144033789634705,0.8942838907241821,0.8179188966751099,0.998159023439662
9123,0.9344564080238342,0.9013410210609436,0.828801691532135,0.9981779953434533
9124,0.9538298845291138,0.9153818488121033,0.8448525667190552,0.9978576372474408
9125,0.9634741544723511,0.9188591837882996,0.8452196717262268,0.9978098173468792
9126,0.9662302136421204,0.9207984805107117,0.8416255712509155,0.9971916241411052
9127,0.9667810201644897,0.9300703406333923,0.8333232998847961,0.9984374726842498
9128,0.9635254144668579,0.9378926753997803,0.8368906378746033,0.9996795531474618
9129,0.9595033526420593,0.9449434876441956,0.8378294110298157,0.998924173053024
9130,0.9473169445991516,0.9556509852409363,0.8495978116989136,0.9991394404935994
9131,0.9368337988853455,0.9474555253982544,0.8498773574829102,0.9995172480640669
9132,0.9165370464324951,0.9421334266662598,0.8290501832962036,0.999556348444176
9133,0.9083456993103027,0.9222733974456787,0.8271685838699341,0.9997936169695947
9134,0.9221745133399963,0.9079229235649109,0.8473703265190125,0.9998188654987725
9135,0.9114809632301331,0.9004939198493958,0.8342844843864441,0.9998131012017626
9136,0.8987880945205688,0.9110003113746643,0.8308309316635132,0.999709378226302
9137,0.8942770957946777,0.915817379951477,0.8220963478088379,0.999881931141871
9138,0.6325439810752869,0.5491674542427063,0.5722180604934692,0.8117739971490276
9139,0.7397167682647705,0.8511965870857239,0.7747624516487122,0.9999362049489835
9140,0.7616320848464966,0.8834061622619629,0.7762784957885742,0.9999725654046834
9141,0.7429109811782837,0.8533307909965515,0.7685478329658508,0.9999770162217301
9142,0.7580334544181824,0.8641519546508789,0.7834242582321167,0.9999644233082645
9143,0.7711370587348938,0.8625280857086182,0.789308488368988,0.9999566435724596
9144,0.775240421295166,0.7454866766929626,0.7779643535614014,0.999500153966127
9145,0.8552920818328857,0.7939233779907227,0.8235107064247131,0.9994828703383142
9146,0.8904368877410889,0.8482747673988342,0.8385445475578308,0.9999722039875376
9147,0.9125429391860962,0.8806139230728149,0.8485796451568604,0.9999782848736846
9148,0.850136399269104,0.8396711349487305,0.8129062652587891,0.999987079162159
9149,0.8382481932640076,0.8332832455635071,0.8129938840866089,0.9999931143790491
9150,0.8352384567260742,0.8852291107177734,0.8466073870658875,0.9999848916386004
9151,0.7918519377708435,0.902502715587616,0.8397439122200012,0.9999864203329802
9152,0.8236672282218933,0.9510209560394287,0.8794113397598267,0.9999692560752784
9153,0.9366545081138611,0.9184014201164246,0.9142490029335022,0.9999293603721642
9154,0.9323935508728027,0.8645846843719482,0.8479602932929993,0.9999927143982033
9155,0.9152121543884277,0.8568897843360901,0.8336870074272156,0.9999795659607191
9156,0.9086856245994568,0.879258394241333,0.8493555784225464,0.9999878341449546
9157,0.8670812249183655,0.8875401616096497,0.8542395830154419,0.9999948611722442
9158,0.8931037783622742,0.8875114321708679,0.8649129271507263,0.9999033603894372
9159,0.9466204643249512,0.913889467716217,0.8845937252044678,0.9999385852826129
9160,0.9539645910263062,0.920918881893158,0.8916482329368591,0.9999840671063027
9161,0.9426924586296082,0.9287949204444885,0.9013857841491699,0.9999938085031636
9162,0.9214653968811035,0.9192501306533813,0.8896508812904358,0.999976290086364
9163,0.9424378871917725,0.9206940531730652,0.8895363211631775,0.999991916194577
9164,0.9388995170593262,0.9134195446968079,0.8990916609764099,0.9999891299733761
9165,0.88996422290802,0.8878284096717834,0.880435049533844,0.9999913813155641
9166,0.8837317824363708,0.8755760192871094,0.8605333566665649,0.9999882818371448
9167,0.8582876324653625,0.8569439053535461,0.8360487818717957,0.9999639857434144
9168,0.8518964648246765,0.8645622134208679,0.8333129286766052,0.9999897412347583
9169,0.8348571062088013,0.8721376061439514,0.832645058631897,0.999944981705494
9170,0.87577885389328,0.917091965675354,0.884547770023346,0.9999863771739396
9171,0.9249635338783264,0.8678581118583679,0.9207063913345337,0.999422366198865
9172,0.9294700622558594,0.946334183216095,0.9403117895126343,0.9999920032358467
9173,0.9179931282997131,0.8669032454490662,0.9208145141601562,0.9995161160404615
9174,0.9027407765388489,0.9405913352966309,0.922114908695221,0.9999957265280339
9175,0.9026510119438171,0.9224802851676941,0.9088078737258911,0.999979033826635
9176,0.9098656177520752,0.9217586517333984,0.9071446657180786,0.999983673473809
9177,0.9140294194221497,0.9399042725563049,0.9138550162315369,0.9999942223983358
9178,0.9253243207931519,0.9298890233039856,0.9221401214599609,0.9999862919894714
9179,0.9492480754852295,0.9612574577331543,0.9446762800216675,0.9999569692768905
9180,0.9552358984947205,0.9578811526298523,0.9477113485336304,0.9999901783456975
9181,0.9658313393592834,0.9684689044952393,0.9530646204948425,0.9999948848467095
9182,0.9637951254844666,0.9509806632995605,0.9335851073265076,0.9999937911321055
9183,0.9458959102630615,0.9376353621482849,0.9245357513427734,0.9999904700570003
9184,0.9206353425979614,0.91733717918396,0.9091749787330627,0.999966633770923
9185,0.8862448930740356,0.9129917025566101,0.8810331225395203,0.9999896823060171
9186,0.8581265211105347,0.875965416431427,0.8362814784049988,0.9999729534079884
9187,0.8130103945732117,0.8663164973258972,0.8119454383850098,0.9999811651713137
9188,0.8066546320915222,0.8572897911071777,0.8003202676773071,0.9999799979126511
9189,0.603800356388092,0.4749774932861328,0.5471959114074707,0.8084931050364778
9190,0.8756558895111084,0.9029101729393005,0.8427443504333496,0.9999371119595064
9191,0.8657450675964355,0.9174485206604004,0.841336190700531,0.9999675092712282
9192,0.8705559968948364,0.9254389405250549,0.8441707491874695,0.9999722819237825
9193,0.8792385458946228,0.9286292791366577,0.8478261232376099,0.9999646110642578
9194,0.8825973868370056,0.9403759241104126,0.8508540391921997,0.9999474866146447
9195,0.8783465027809143,0.9508811831474304,0.8514828085899353,0.9999168914055818
9196,0.912345826625824,0.9400903582572937,0.872114360332489,0.9998757256149977
9197,0.9311511516571045,0.918432891368866,0.8917891383171082,0.9996178229612587
9198,0.9070638418197632,0.907646119594574,0.8775938153266907,0.9996560818820145
9199,0.9139313697814941,0.901455283164978,0.884880781173706,0.9992495855583265
9200,0.9141002893447876,0.9012538194656372,0.8778717517852783,0.9994403506810441
9201,0.9303357601165771,0.9015265703201294,0.8992339372634888,0.9995580634817225
9202,0.9147928953170776,0.8998701572418213,0.8654556274414062,0.9998808689518701
9203,0.8743085861206055,0.8939610719680786,0.8313523530960083,0.9999239678702536
9204,0.8948240876197815,0.8913349509239197,0.8466712236404419,0.9999407183437159
9205,0.9164155125617981,0.8676422834396362,0.8590284585952759,0.9998037182399341
9206,0.8987923264503479,0.8596006631851196,0.8475621938705444,0.9996556233719429
9207,0.8812382221221924,0.8782094120979309,0.8467980027198792,0.9999325180902787
9208,0.8642812967300415,0.881905198097229,0.8462825417518616,0.9999414294293381
9209,0.8684214353561401,0.8976691365242004,0.8505446910858154,0.9999518440219373
9210,0.917796790599823,0.9194377064704895,0.8805091381072998,0.9999087225010987
9211,0.9499582648277283,0.9391260147094727,0.9497440457344055,0.9998982038100749
9212,0.923299252986908,0.9016229510307312,0.8914507031440735,0.9999040604849877
9213,0.8728055953979492,0.8800429105758667,0.8450419902801514,0.9999835462925053
9214,0.43126925826072693,0.6323078274726868,0.5692534446716309,0.7182763807090309
9215,0.8637024164199829,0.8713270425796509,0.8828966617584229,0.9994814710351537
9216,0.8854713439941406,0.8830581307411194,0.908104658126831,0.9998181355697282
9217,0.892930269241333,0.8880324363708496,0.910072386264801,0.9999293773903791
9218,0.9103201031684875,0.8924165368080139,0.91256183385849,0.9995668516670855
9219,0.902073860168457,0.8702529668807983,0.9086055159568787,0.9991441016859771
9220,0.9094887971878052,0.8904194235801697,0.9150304794311523,0.9995737072743425
9221,0.925565779209137,0.9091777205467224,0.92677903175354,0.9999056803506171
9222,0.9200735092163086,0.8946416974067688,0.9201566576957703,0.9999283485496051
9223,0.903968095779419,0.8860189914703369,0.9129436612129211,0.9999414668019317
9224,0.8941435217857361,0.880391538143158,0.9074414372444153,0.9998291241602368
9225,0.8986902236938477,0.8772290349006653,0.9054183959960938,0.9998625140114608
9226,0.9061426520347595,0.8820018172264099,0.9080951809883118,0.9999418617272808
9227,0.9107431769371033,0.9032774567604065,0.9160825610160828,0.999945608161367
9228,0.8963400721549988,0.889227032661438,0.9127604961395264,0.999930704664644
9229,0.8770957589149475,0.8853235840797424,0.8978836536407471,0.9998700539052614
9230,0.8741486668586731,0.8883333802223206,0.8999120593070984,0.9999254617212264
9231,0.8729022145271301,0.889574408531189,0.9029570817947388,0.9998915061127607
9232,0.8683852553367615,0.8927193284034729,0.8998469710350037,0.9999091960225814
9233,0.871535062789917,0.8923830389976501,0.9006075263023376,0.999943666561312
9234,0.8761181831359863,0.8910062909126282,0.9020227193832397,0.999933623282499
9235,0.880632221698761,0.8066117763519287,0.8889027833938599,0.999671271367531
9236,0.8903003334999084,0.875731885433197,0.9027153253555298,0.9999303266654597
9237,0.9205348491668701,0.8665271997451782,0.9117746353149414,0.9997136701114686
9238,0.9153719544410706,0.8764908313751221,0.910764753818512,0.9999488863788262
9239,0.9007615447044373,0.8713889122009277,0.9060013294219971,0.9997622857391898
9240,0.8973631858825684,0.8722991347312927,0.9060378670692444,0.9996896520700846
9241,0.8860507607460022,0.8751425743103027,0.9014810919761658,0.9997653668118318
9242,0.8886132836341858,0.8783342838287354,0.9038141369819641,0.9998026163998106
9243,0.8895647525787354,0.8799037337303162,0.9084145426750183,0.9999601586935061
9244,0.8932964205741882,0.8789463043212891,0.9100797176361084,0.9995351765205646
9245,0.9005776047706604,0.8870031833648682,0.9121814370155334,0.9998400132536842
9246,0.9175314903259277,0.9154812097549438,0.9261224269866943,0.9999649089832692
9247,0.9312208890914917,0.9166499376296997,0.9314820170402527,0.9999251816242916
9248,0.9195190668106079,0.9070324897766113,0.922012448310852,0.9999279880999994
9249,0.9190154671669006,0.9182782769203186,0.9293538331985474,0.9998240663003809
9250,0.9202463626861572,0.921274721622467,0.9304348826408386,0.9999620973479939
9251,0.9218010902404785,0.9253135919570923,0.9315175414085388,0.9996535481886337
9252,0.9115710854530334,0.9309041500091553,0.9278776049613953,0.9997527712744194
9253,0.5549313426017761,0.6024256348609924,0.6227237582206726,0.7425913732178537
9254,0.8885940313339233,0.8907734155654907,0.9148702025413513,0.9998986013548018
9255,0.9028987288475037,0.924772322177887,0.9400393962860107,0.9998787619233303
9256,0.9073086977005005,0.9379918575286865,0.9482688307762146,0.9999574762925306
9257,0.9153580665588379,0.9391741752624512,0.9529029726982117,0.9999555288698241
9258,0.9265398979187012,0.9250150918960571,0.9500532746315002,0.9998754783866554
9259,0.9168046116828918,0.9244250655174255,0.9426810145378113,0.9998899307648115
9260,0.908018946647644,0.9138104915618896,0.9306886792182922,0.9999285434751846
9261,0.9036387205123901,0.904980480670929,0.9234626293182373,0.9997820847640306
9262,0.8979415893554688,0.9213424324989319,0.927891194820404,0.9997391946774417
9263,0.8902425765991211,0.92165207862854,0.9302236437797546,0.9998670217412934
9264,0.8875556588172913,0.9215716123580933,0.9293245077133179,0.9998795499252966
9265,0.8926732540130615,0.9266589283943176,0.9343355894088745,0.9999230846045648
9266,0.9022672772407532,0.9238733053207397,0.936708390712738,0.9999312464098364
9267,0.911180853843689,0.9331863522529602,0.9354663491249084,0.9999387616360591
9268,0.913532555103302,0.9477005004882812,0.9334949254989624,0.9999716884205085
9269,0.9140795469284058,0.9368260502815247,0.9368967413902283,0.9999593204268664
9270,0.9116081595420837,0.9230208396911621,0.9302307367324829,0.9999453265300203
9271,0.9053752422332764,0.8963726758956909,0.9201634526252747,0.9999167241685468
9272,0.9040268063545227,0.887719452381134,0.915379524230957,0.9999078670882122
9273,0.9003152251243591,0.8983914256095886,0.9117036461830139,0.9998649127332895
9274,0.9030365943908691,0.9100518226623535,0.9143843054771423,0.9998725113990665
9275,0.9104301333427429,0.9171220064163208,0.9237850904464722,0.9998958061524357
9276,0.9115361571311951,0.9176591038703918,0.9281272292137146,0.9998913969809977
9277,0.9126994013786316,0.9134044051170349,0.9262465238571167,0.9998576803406595
9278,0.9113729000091553,0.8285598754882812,0.9081444144248962,0.9996148214422393
9279,0.9137707352638245,0.9090870022773743,0.9251538515090942,0.9998988658115019
9280,0.9305002689361572,0.8558746576309204,0.9231337308883667,0.9997874181483094
9281,0.9467074871063232,0.934422492980957,0.9445452094078064,0.9999814469111898
9282,0.9549049735069275,0.9267691373825073,0.9530009627342224,0.9999667519055833
9283,0.9506348967552185,0.9183725118637085,0.9522440433502197,0.9999371756118915
9284,0.940231442451477,0.923413097858429,0.9506597518920898,0.9999900837624697
9285,0.9363280534744263,0.9316408038139343,0.9482550621032715,0.9999577563852258
9286,0.9308119416236877,0.939725935459137,0.9461121559143066,0.9999689710813309
9287,0.9170539379119873,0.9320785999298096,0.9379485845565796,0.9999731518421686
9288,0.9140416383743286,0.9281289577484131,0.9344238042831421,0.9997501629566771
9289,0.9161621928215027,0.9319962859153748,0.9380491375923157,0.9998201058578056
